"job_id","input_path","array","field","value","label","quote_text"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_go_shop_or_post_signing_solicitation__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_go_shop_or_post_signing_solicitation.json","event_claims","initiation_side","mutual_or_process","the Company","The Company is not entitled to terminate the merger agreement to enter into an agreement for a superior proposal unless it has complied with certain procedures in the merger agreement, including engaging in good faith negotiations with G&W during a specified period."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_go_shop_or_post_signing_solicitation__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_go_shop_or_post_signing_solicitation.json","event_claims","initiation_side","bidder","the Company","If the Company terminates the merger agreement in order to enter into an agreement with respect to a superior proposal, it must pay a $3,785,000 termination fee to G&W."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_go_shop_or_post_signing_solicitation__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_go_shop_or_post_signing_solicitation.json","event_claims","initiation_side","bidder","the Company","by the Company, if prior to the approval of the merger agreement and the merger by the Company’s shareholders, the Company executes a definitive agreement with respect to a superior proposal substantially concurrent with such termination, subject to compliance by the Company with the non-solicitation prohibitions in the merger agreement and payment by the Company of the termination fee substantially concurrent with such termination"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_go_shop_or_post_signing_solicitation__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_go_shop_or_post_signing_solicitation.json","event_claims","initiation_side","bidder","the Board","unless, prior to receipt of our shareholders’ approval of the merger agreement and in response to a bona fide unsolicited written takeover proposal, after consultation with its outside counsel, the Board determines that the failure to take such action would be inconsistent with its fiduciary duties under applicable law and after consultation with its financial advisor and outside counsel, the Board determines in good faith that the takeover proposal constitutes a superior proposal."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_go_shop_or_post_signing_solicitation__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_go_shop_or_post_signing_solicitation.json","event_claims","initiation_side","bidder","the Company","In that event, the Company must provide G&W with notice of such determination and cooperate and negotiate in good faith with G&W to adjust or modify the terms and conditions of the merger agreement."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","f","Greene Holcomb & Fisher LLC","Greene Holcomb & Fisher LLC (the business of which was subsequently acquired by BMO Capital Markets Corp. and which we refer to as “GHF” prior to such acquisition and “BMO” thereafter)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","f","BMO Capital Markets Corp.","Greene Holcomb & Fisher LLC (the business of which was subsequently acquired by BMO Capital Markets Corp. and which we refer to as “GHF” prior to such acquisition and “BMO” thereafter)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","s","Party A","one of the Company’s Class I rail partners (“Party A”)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","s","Party B","another potential strategic buyer (“Party B”)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","s","Party C","a potential strategic buyer that had not previously been part of the process (“Party C”)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","f","Party D","Party D (a financial buyer) submitted an LOI to acquire the Company for a price of $21.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","s","Party E","Party E (a strategic buyer) submitted an LOI to acquire the Company for a price of $21.26 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","s","Party F","Party F (a strategic buyer) submitted an LOI to acquire the Company for a price of $19.20 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","actor_claims","actor_class","s","G&W","five potential strategic buyers (including G&W)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","potential buyers","Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party C","On July 12, 2016, Party C submitted an IOI with an offer price per share of $21.00"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","potential buyers","In late July 2016, the Company received six LOIs with offer prices per share ranging from $19.20 to $24.00"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party B","Party B submitted an LOI to acquire the Company for a price of $24.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","G&W","G&W submitted an LOI on July 21, 2016 to acquire the Company for a price of $21.15 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","G&W","On July 26, 2016, in response to feedback from representatives of GHF indicating its price and CVR structure were not competitive, G&W submitted a revised LOI, which increased its offer to $22.15 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party E","Party E (a strategic buyer) submitted an LOI to acquire the Company for a price of $21.26 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party D","Party D (a financial buyer) submitted an LOI to acquire the Company for a price of $21.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party C","Party C submitted an LOI to acquire the Company for a price of $19.30 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party F","Party F (a strategic buyer) submitted an LOI to acquire the Company for a price of $19.20 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party D","On August 1, 2016, Party D submitted a revised LOI at a price of $24.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","Party E","Party E submitted a revised LOI, along with financing support, from Party F, at a price of $23.81 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","bid_formality","informal","G&W","G&W submitted a revised LOI to acquire the Company for a price of $25.00 per share in cash"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","potential buyers","Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party C","On July 12, 2016, Party C submitted an IOI with an offer price per share of $21.00"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","potential buyers","In late July 2016, the Company received six LOIs with offer prices per share ranging from $19.20 to $24.00"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party B","Party B submitted an LOI to acquire the Company for a price of $24.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","G&W","G&W submitted an LOI on July 21, 2016 to acquire the Company for a price of $21.15 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","G&W","On July 26, 2016, in response to feedback from representatives of GHF indicating its price and CVR structure were not competitive, G&W submitted a revised LOI, which increased its offer to $22.15 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party E","Party E (a strategic buyer) submitted an LOI to acquire the Company for a price of $21.26 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party D","Party D (a financial buyer) submitted an LOI to acquire the Company for a price of $21.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party C","Party C submitted an LOI to acquire the Company for a price of $19.30 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party F","Party F (a strategic buyer) submitted an LOI to acquire the Company for a price of $19.20 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party D","On August 1, 2016, Party D submitted a revised LOI at a price of $24.00 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party E","Party E submitted a revised LOI, along with financing support, from Party F, at a price of $23.81 per share"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","bid_claims","proposal_scope","whole_company","G&W","G&W submitted a revised LOI to acquire the Company for a price of $25.00 per share in cash"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_agency","target","two low bidders","the Transaction Committee concluded that the two low bidders should be excluded from that process."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_agency","bidder","one strategic buyer and one financial buyer","One strategic buyer and one financial buyer elected not to submit an LOI."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_agency","target","remaining bidders","representatives of GHF subsequently contacted the remaining bidders to inform them that they were no longer involved in the process."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_agency","bidder","Party E","Party E withdrew its revised proposal on August 2, 2016 (but confirmed its original proposal of $21.26 per share)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_agency","bidder","Party D","at which point Party D indicated that it would not proceed with further due diligence at that time."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_reason","below_market","two low bidders","the Transaction Committee concluded that the two low bidders should be excluded from that process."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_reason","no_response","one strategic buyer and one financial buyer","One strategic buyer and one financial buyer elected not to submit an LOI."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_reason","below_market","remaining bidders","representatives of GHF subsequently contacted the remaining bidders to inform them that they were no longer involved in the process."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_reason","withdrew","Party E","Party E withdrew its revised proposal on August 2, 2016 (but confirmed its original proposal of $21.26 per share)"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","drop_reason","withdrew","Party D","at which point Party D indicated that it would not proceed with further due diligence at that time."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","Board","At a special meeting of the Board held on March 14, 2016, representatives of GHF discussed their evaluation of the Company’s business operations and strategy"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","Transaction Committee","The Transaction Committee authorized GHF to contact Party A as well as other potential buyers to determine their level of interest in a change in control transaction."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","GHF","During the week of March 28, 2016, in accordance with the Transaction Committee’s directives, representatives of GHF contacted 11 potential strategic buyers (including Party A) and 18 potential financial buyers."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","potential buyers","Each of the potential strategic buyers and 14 potential financial buyers subsequently executed confidentiality agreements."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","the Company","Between April 3, 2016 and April 6, 2016, representatives of GHF and members of the Company’s management held a series of introductory meetings with five potential strategic buyers (including G&W) at the American Short Line and Regional Railroad Association’s 2016 Connections Convention"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","target","GHF","In mid-June 2016, at the direction of the Transaction Committee, representatives of GHF instructed all potential buyers to submit non-binding letters of intent (“LOIs”) by July 20, 2016"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part1.json","event_claims","initiation_side","bidder","Party C","In early July 2016, a potential strategic buyer that had not previously been part of the process (“Party C”) approached the Company’s management and expressed interest in acquiring the Company."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part2.json","actor_claims","actor_class","f","BMO","representatives of BMO reviewed BMO’s financial analyses supporting its opinion to the Board"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part2.json","actor_claims","actor_class","s","G&W","the Company and G&W executed the merger agreement, and the Company, G&W and the Eder Trusts executed the voting agreement"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_sale_process_part2.json","event_claims","initiation_side","mutual_or_process","the Company and G&W","the Company and G&W executed the merger agreement"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","s","G&W","Under the terms and conditions set forth in the merger agreement, Merger Sub will merge with and into the Company, with the Company being the surviving corporation and becoming a wholly-owned subsidiary of G&W."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","s","Party A","met with one of the Company’s Class I rail partners (“Party A”) to discuss joint commercial opportunities."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","s","Party B","the Company and representatives of GHF held an introductory meeting with another potential strategic buyer (“Party B”)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","s","Party C","a potential strategic buyer that had not previously been part of the process (“Party C”) approached the Company’s management and expressed interest in acquiring the Company."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","f","Party D","Party D (a financial buyer) submitted an LOI to acquire the Company for a price of $21.00 per share (subject to a four-week diligence period)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","s","Party E","Party E (a strategic buyer) submitted an LOI to acquire the Company for a price of $21.26 per share (subject to a 60-day exclusivity period for due diligence and negotiation of definitive documentation)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","actor_claims","actor_class","s","Party F","Party F (a strategic buyer) submitted an LOI to acquire the Company for a price of $19.20 per share (subject to a 30-day due diligence period)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","At the effective time of the merger, each share of common stock issued and outstanding immediately prior to the effective time of the merger (including any preferred stock deemed to be converted into common stock, but excluding shares that are owned by G&W or any of its direct or indirect subsidiaries, including Merger Sub) will be canceled and will be converted automatically into the right to receive $25.00 in cash, without interest."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","potential buyers","Between May 19, 2016 and June 1, 2016, the Company received nine written indications of interest (“IOIs”) from potential buyers, with offer prices per share ranging from $17.93 to $26.50 (assuming the conversion of preferred stock into common stock), implying equity values of $90 million to $134 million."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","Party C","On July 12, 2016, Party C submitted an IOI with an offer price per share of $21.00 (implying an equity value of $108 million)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","six LOI bidders","In late July 2016, the Company received six LOIs with offer prices per share ranging from $19.20 to $24.00 (implying equity values of $96 million to $121 million)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","Party B","Party B submitted an LOI to acquire the Company for a price of $24.00 per share (subject to an expedited diligence review)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","G&W submitted an LOI on July 21, 2016 to acquire the Company for a price of $21.15 per share (subject to a three-week exclusive diligence period)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","The price included $20.02 cash at closing and $1.13 in the form of a contingent value right, the value of which was based on the subsequent sale of the Company’s South Quay property (“CVR”)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","The price included $20.02 cash at closing and $1.13 in the form of a contingent value right, the value of which was based on the subsequent sale of the Company’s South Quay property (“CVR”)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","On July 26, 2016, in response to feedback from representatives of GHF indicating its price and CVR structure were not competitive, G&W submitted a revised LOI, which increased its offer to $22.15 per share (including $21.02 in cash and $1.13 CVR)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","On July 26, 2016, in response to feedback from representatives of GHF indicating its price and CVR structure were not competitive, G&W submitted a revised LOI, which increased its offer to $22.15 per share (including $21.02 in cash and $1.13 CVR)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","G&W","On July 26, 2016, in response to feedback from representatives of GHF indicating its price and CVR structure were not competitive, G&W submitted a revised LOI, which increased its offer to $22.15 per share (including $21.02 in cash and $1.13 CVR)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","Party E","Party E (a strategic buyer) submitted an LOI to acquire the Company for a price of $21.26 per share (subject to a 60-day exclusivity period for due diligence and negotiation of definitive documentation)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","Party D","Party D (a financial buyer) submitted an LOI to acquire the Company for a price of $21.00 per share (subject to a four-week diligence period)."
"stage2__providence-worcester__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_tender_source_perspective__medium__r1","inputs/providence-worcester/W2_MULTI_REGION/w2_tender_source_perspective.json","bid_claims","proposal_scope","whole_company","Party C","Party C submitted an LOI to acquire the Company for a price of $19.30 per share (subject to a 30-day diligence period)."
