"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","affiliate_of","Imprivata","Parent","Imprivata surviving the merger as a wholly-owned subsidiary of Parent"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_financing.json","finances","the Thoma Bravo Fund","Parent","On July 13, 2016, Parent entered into an equity commitment letter, which we refer to as the “ equity commitment letter ” with the Thoma Bravo Fund, pursuant to which the Thoma Bravo Fund has committed to purchase, or cause the purchase of, $548,148,554 plus, solely and to the extent necessary in order to pay any additional fees and expenses required by the merger agreement to be paid by Parent after taking into account the amount of available cash of Imprivata at the closing, up to an additional $20,000,000 of equity securities of Parent"
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_financing.json","finances","debt financing","Parent and/or Merger Sub","The merger agreement provides that Parent and/or Merger Sub may obtain debt financing to offset a portion of the funds required to consummate the transactions contemplated by the merger agreement, but the merger is not conditioned on Parent’s ability to obtain debt financing."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part1.json","affiliate_of","private equity funds affiliated with Thoma Bravo","Thoma Bravo","private equity funds affiliated with Thoma Bravo acquired an aggregate of 1,213,066 shares of Imprivata common stock"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","advises","Barclays","the Special Committee and the Board","the advice Barclays would provide to the Special Committee and the Board"
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","advises","Goodwin","the Special Committee","based in part on the advice of Goodwin"
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","advises","Kirkland & Ellis LLP","Thoma Bravo","Thoma Bravo’s outside counsel, Kirkland & Ellis LLP (“ Kirkland ”) sent a revised draft of the merger agreement to Goodwin."
"EXPANDED_CLAIM_ONLY_P8","stage2__imprivata__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/imprivata/W2_MULTI_REGION/w2_sale_process_part2.json","finances","two sources of potential debt financing","Thoma Bravo","the Company permitted two sources of potential debt financing, each of which Barclays identified as parties that could potentially provide debt financing to Thoma Bravo, to join as parties under the confidentiality agreement between the Company and Thoma Bravo."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","member_of","CSC","CSC/Pamplona","CSC and Pamplona, who together we refer to as CSC/Pamplona"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","member_of","Pamplona","CSC/Pamplona","CSC and Pamplona, who together we refer to as CSC/Pamplona"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part1.json","affiliate_of","CSC","Pamplona","Pamplona, as instructed by the Special Committee, who expressed interest in a transaction, including an acquisition of Mac-Gray by its portfolio company, CSC."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","advises","BofA Merrill Lynch","Special Committee","BofA Merrill Lynch updated the Special Committee as to the current status of the revised indications of interest submitted by Party A, Party B and CSC/Pamplona"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","advises","Goodwin Procter","Special Committee","Representatives from Goodwin Procter again reviewed the Special Committee's fiduciary duties in the context of a sale of the company."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","finances","Pamplona","CSC/Pamplona","Pamplona was committed to provide 100% of the capital required to consummate the transaction"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","finances","Pamplona","CSC/Pamplona final proposal","Pamplona was committing to fund 100% of the capital needed for closing"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","affiliate_of","CSC","CSC/Pamplona","CSC, Pamplona and Mac-Gray executed the exclusivity agreement"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/mac-gray/W1_SALE_PROCESS/w1_sale_process_part2.json","affiliate_of","Pamplona","CSC/Pamplona","CSC, Pamplona and Mac-Gray executed the exclusivity agreement"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","Spin Holdco Inc.","Spin Holdco Inc.","the term ""Parent"" refers to Spin Holdco Inc."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","CSC Fenway, Inc.","CSC Fenway, Inc.","the term ""Merger Subsidiary"" refers to CSC Fenway, Inc."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","CSC ServiceWorks Holdings, Inc.","CSC ServiceWorks Holdings, Inc.","the term ""Holdings"" refers to CSC ServiceWorks Holdings, Inc."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","CSC ServiceWorks, Inc.","CSC ServiceWorks, Inc.","the term ""CSC"" refers to CSC ServiceWorks, Inc."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","Spin Holdco Inc.","Buyer Entity","the term ""Buyer Entity"" refers to any of Parent, Holdings or CSC, as applicable"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","CSC ServiceWorks Holdings, Inc.","Buyer Entity","the term ""Buyer Entity"" refers to any of Parent, Holdings or CSC, as applicable"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","member_of","CSC ServiceWorks, Inc.","Buyer Entity","the term ""Buyer Entity"" refers to any of Parent, Holdings or CSC, as applicable"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","CSC ServiceWorks Holdings, Inc.","CSC ServiceWorks, Inc.","**CSC ServiceWorks Holdings, Inc.** is a Delaware corporation and the sole stockholder of CSC."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","CSC ServiceWorks, Inc.","Spin Holdco Inc.","**Spin Holdco Inc.** is a Delaware corporation and a wholly-owned subsidiary of CSC."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Spin Holdco Inc.","CSC Fenway, Inc.","**CSC Fenway, Inc.** is a Delaware corporation and a wholly-owned subsidiary of Parent."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","CSC Fenway, Inc.","Mac-Gray Corporation","The Agreement and Plan of Merger, dated as of October 14, 2013, which we refer to as the merger agreement, by and among Mac-Gray, the Buyer Entities and Merger Subsidiary provides that Merger Subsidiary will merge with and into Mac-Gray"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Spin Holdco Inc.","Spin Holdco Inc.","Mac-Gray will be the surviving corporation, which we refer to as the surviving corporation, in the merger and will continue as a wholly-owned subsidiary of Parent."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_committee_or_conflict.json","committee_member_of","special committee","Mac-Gray Board of Directors","The Mac-Gray Board of Directors formed a special committee of six disinterested and independent directors to, among other things, review and evaluate the merger agreement proposal, consider and evaluate alternatives available to Mac-Gray and alleviate any potential conflicts of interest."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_committee_or_conflict.json","advises","special committee","Mac-Gray Board of Directors","After careful consideration, our Board of Directors, upon the unanimous recommendation of the special committee, unanimously approved the merger agreement and determined that the merger and the other transactions contemplated by the merger agreement are advisable and in the best interests of Mac-Gray and our stockholders."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_financing.json","finances","Pamplona Capital Partners III, L.P.","Buyer Entities","the Pamplona commitment letter delivered to the Buyer Entities by Pamplona Capital Partners III, L.P. dated as of October 14, 2013"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_financing.json","finances","Pamplona","merger consideration","The commitment amount will be used by the Buyer Entities to fund the merger consideration at closing"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_rollover__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_rollover.json","rollover_holder_for","Mr. MacDonald","Mac-Gray","the Transaction Committee considered the fact that, in view of the significant stock ownership of Mr. MacDonald and his family, coupled with the possibility that the strategic alternatives process might result in third parties who would be interested in partnering with Mr. MacDonald (either through continued employment and/or contribution of some or all of his existing equity, a so-called equity ""rollover""), Mr. MacDonald could have interests that would not be aligned with other Mac-Gray stockholders."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_rollover__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_rollover.json","rollover_holder_for","Moab","Mac-Gray","to the extent Moab might have an interest in an equity rollover of all or a portion of Moab's shares of Mac-Gray common stock in connection with any sale transaction that might result from the Board's strategic alternatives process, Mr. Rothenberg would need to be excluded from the process from the outset."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_rollover__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_rollover.json","recused_from","Mr. MacDonald","Board's evaluation of strategic alternatives and any negotiations with third parties","Following this discussion, the Board decided, and Mr. MacDonald and Mr. Rothenberg agreed, that it would be appropriate to exclude Mr. MacDonald and Mr. Rothenberg from the Board's evaluation of strategic alternatives and any negotiations with third parties that might take place."
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_rollover__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_rollover.json","recused_from","Mr. Rothenberg","Board's evaluation of strategic alternatives and any negotiations with third parties","Following this discussion, the Board decided, and Mr. MacDonald and Mr. Rothenberg agreed, that it would be appropriate to exclude Mr. MacDonald and Mr. Rothenberg from the Board's evaluation of strategic alternatives and any negotiations with third parties that might take place."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part1.json","advises","BofA Merrill Lynch","Mac-Gray","On May 31, 2013, Mac-Gray entered into an engagement letter with BofA Merrill Lynch with respect to the Board's undertaking a review of strategic alternatives, including a potential sale process"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part1.json","advises","Goodwin Procter LLP","Mac-Gray","Goodwin Procter LLP, outside legal counsel to Mac-Gray"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","CSC","CSC/Pamplona","including CSC and Pamplona, who together we refer to as CSC/Pamplona"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part1.json","member_of","Pamplona","CSC/Pamplona","including CSC and Pamplona, who together we refer to as CSC/Pamplona"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part2.json","affiliate_of","CSC","Pamplona","an acquisition of Mac-Gray by its portfolio company, CSC"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part2.json","member_of","CSC","CSC/Pamplona","Pamplona would be requesting that any confidentiality agreement CSC/Pamplona execute with Mac-Gray permit CSC and Pamplona to discuss their bid and evaluation material with Moab"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part2.json","member_of","Pamplona","CSC/Pamplona","Pamplona would be requesting that any confidentiality agreement CSC/Pamplona execute with Mac-Gray permit CSC and Pamplona to discuss their bid and evaluation material with Moab"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part2.json","supports","Moab","CSC/Pamplona","with Moab agreeing to exclusively engage with CSC/Pamplona"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part2__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part2.json","finances","Pamplona","the transaction","Pamplona was committed to provide 100% of the capital required to consummate the transaction"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","CSC","CSC/Pamplona","On September 24, 2013, CSC, Pamplona and Mac-Gray executed the exclusivity agreement"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part3.json","member_of","Pamplona","CSC/Pamplona","On September 24, 2013, CSC, Pamplona and Mac-Gray executed the exclusivity agreement"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part3.json","finances","Pamplona","CSC/Pamplona final proposal","Pamplona was committing to fund 100% of the capital needed for closing"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part3.json","advises","Goodwin Procter","Special Committee","authorized the Transaction Committee and Goodwin Procter to continue negotiations with CSC/Pamplona based on guidance provided by the Special Committee at this meeting"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part3__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_sale_process_part3.json","advises","BofA Merrill Lynch","Mac-Gray","representatives of BofA Merrill Lynch would arrange and facilitate such a discussion"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__mac-gray__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_support_or_voting_agreement__medium__r1","inputs/mac-gray/W2_MULTI_REGION/w2_support_or_voting_agreement.json","voting_support_for","certain stockholders of Mac-Gray","adoption of the merger agreement","certain stockholders of Mac-Gray entered into a voting agreement agreeing to vote in favor of the adoption of the merger agreement"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","J.P. Morgan Securities LLC","Medivation","J.P. Morgan Securities LLC (“J.P. Morgan”) and Evercore Group L.L.C. (“Evercore”), financial advisors to Medivation"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","Evercore Group L.L.C.","Medivation","J.P. Morgan Securities LLC (“J.P. Morgan”) and Evercore Group L.L.C. (“Evercore”), financial advisors to Medivation"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","Cooley LLP","Medivation","Cooley LLP (“Cooley”), a legal advisor to Medivation"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","Wachtell, Lipton, Rosen & Katz","Medivation","Wachtell, Lipton, Rosen & Katz (“Wachtell Lipton”), a legal advisor to Medivation"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","Centerview Partners LLC","Pfizer","Centerview Partners LLC (“Centerview”), a financial advisor to Pfizer"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","Guggenheim Securities, LLC","Pfizer","Guggenheim Securities, LLC (“Guggenheim”), a financial advisor to Pfizer"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","advises","Ropes & Gray LLP","Pfizer","Pfizer’s outside counsel Ropes & Gray LLP (“Ropes & Gray”)"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/medivation/W1_SALE_PROCESS/w1_sale_process_part1.json","acquisition_vehicle_of","Purchaser","Pfizer","Pfizer, Purchaser and Medivation each executed the Merger Agreement"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/medivation/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","affiliate_of","Montreal, Inc.","Pfizer Inc.","Montreal, Inc., a Delaware corporation (which we refer to as “Purchaser”), and a wholly-owned subsidiary of Pfizer Inc."
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/medivation/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","controls","Pfizer Inc.","Montreal, Inc.","Montreal, Inc., a Delaware corporation (which we refer to as “Purchaser”), and a wholly-owned subsidiary of Pfizer Inc."
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/medivation/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","acquisition_vehicle_of","Montreal, Inc.","Pfizer Inc.","Montreal, Inc., or “Purchaser,” a wholly-owned subsidiary of Pfizer Inc., or “Pfizer,” is offering to purchase for cash, subject to certain conditions, including the satisfaction of the Minimum Condition, any and all of the outstanding Shares. Purchaser is a Delaware corporation that was formed for the sole purpose of making the Offer and completing the process by which Purchaser will be merged with and into Medivation."
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_buyer_group_or_transaction_structure__medium__r1","inputs/medivation/W2_MULTI_REGION/w2_buyer_group_or_transaction_structure.json","affiliate_of","Medivation","Pfizer Inc.","with Medivation continuing as the surviving corporation (which we refer to as the “Surviving Corporation”) in the Merger and thereby becoming a wholly-owned subsidiary of Pfizer."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_financing__medium__r1","inputs/medivation/W2_MULTI_REGION/w2_financing.json","finances","Pfizer and Purchaser","the aggregate Offer Price and the aggregate Merger Consideration","Pfizer and Purchaser currently have, and will have, available to them, through a variety of sources, including cash on hand, funds necessary for the payment of the aggregate Offer Price and the aggregate Merger Consideration (as defined below) and to satisfy all of their payment obligations under the Merger Agreement and resulting from the transactions contemplated thereby."
"candidate","job_id","input_path","relation_type","subject_label","object_label","quote_text"
"EXPANDED_CLAIM_ONLY_P8","stage2__medivation__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_sale_process_part1__medium__r1","inputs/medivation/W2_MULTI_REGION/w2_sale_process_part1.json","advises","J.P. Morgan Securities LLC","Medivation","J.P. Morgan Securities LLC (“J.P. Morgan”) and Evercore Group L.L.C. (“Evercore”), financial advisors to Medivation"
